Year,Code,Economy,GEDI Ranking,GEDI Score,Perceived Capabilities ,Perceived Opportunities ,Fear of Failure Rate ,Entrepreneurial Intention ,Know Startup Entrepreneur Rate ,Entrepreneurship as Desirable Career Choice,High Status Successful Entrepreneurship ,Media Attention for Entrepreneurship ,Nascent Entrepreneurship Rate ,New Business Ownership Rate ,Total early-stage Entrepreneurial Activity (TEA),Established Business Ownership Rate ,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,Total early-stage Entrepreneurial Activity for Male Working Age Population,Total early-stage Entrepreneurial Activity for Female Working Age Population,Informal Investors Rate,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,New Product early-stage Entrepreneurial Activity,International Orientation early-stage Entrepreneurial Activity,Financing for entrepreneurs,Governmental support and policies,Taxes and bureaucracy,Governmental programs,Basic-school Entrepreneurial Education and training,Post-school entrepreneurial education and training,R&D Transfer,Commercial and professional infrastructure,Internal market dynamics,Internal market openness,Physical and services infrastructure,Cultural and social norms,WVSV10,WVSV100,WVSV11,WVSV12,WVSV13,WVSV134,WVSV137,WVSV14,WVSV144,WVSV145,WVSV146,WVSV147,WVSV148,WVSV15,WVSV150,WVSV152,WVSV16,WVSV17,WVSV18,WVSV181,WVSV182,WVSV188,WVSV19,WVSV190,WVS191,WVSV192,WVSV193,WVSV196,WVSV20,WVSV21,WVSV22,WVSV229,WVSV23,WVSV233,WVSV235,WVSV236,WVSV237,WVSV238,WVSV239,WVSV25,WVSV30,WVSV32,WVSV34,WVSV49,WVSV55,WVSV58,WVSV59,WVSV6,WVSV67,WVSV68,WVSV69,WVSV70,WVSV71,WVSV73,WVSV74,WVSV74B,WVSV75,WVSV76,WVSV77,WVSV78,WVSV79,WVSV8,WVSV82,WVSV83,WVSV96,WVSV97,WVSV98,WVSV99
2010,27,South Africa,,,44.3,40.91,29.03,16.7,38.64,77.51,77.6,78.59,5.1,3.87,8.86,2.05,35.96,31.11,9.57,8.14,3.02,27.89,58.59,20.35,2.48,2.7,2.15,2.12,1.75,2.44,2.08,2.95,2.85,2.49,3.09,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,34,Spain,,,50.2,18.84,36.35,5.82,32.42,65.42,62.54,40.67,2.2,2.14,4.31,7.72,25.38,42.04,5.4,3.18,3.33,10.84,30.75,5.79,2.09,2.4,2.21,2.5,1.59,2.26,2.24,2.86,2.55,2.31,3.61,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,46,Sweden,,,42.43,66.1,28.9,8.53,53.92,56.93,71.57,60.78,2.34,2.54,4.88,6.4,13.36,71.61,6.24,3.49,6.63,19.28,42.06,10.4,2.58,2.53,1.94,2.58,2.05,2.27,2.22,2.93,3.06,2.68,4.15,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,41,Switzerland,,,43.85,33.33,27.04,6.66,33.54,64.86,76.37,50.6,2.19,2.85,5.04,8.68,14.09,60.09,5.6,4.47,4.45,19.11,49.75,25.52,2.93,3.01,3.35,3.41,2.25,3.25,3.38,3.4,2.33,2.88,4.44,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,886,Taiwan,,,26.42,29.63,43.82,25.05,38.87,68.4,57.54,78.18,4.68,3.76,8.37,7.23,30.39,47.97,10.48,6.26,5.06,42.63,66.22,11.9,3.2,2.81,3.27,3.46,2.47,3.22,3.32,2.84,3.96,3.03,4.13,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,868,Trinidad & Tobago,,,82.76,69.11,11.59,30.36,45.94,83.21,77.59,67.18,8.93,6.31,15,8.54,14.28,47.13,15.68,14.31,6.86,17,13.14,7.94,2.45,2.14,2.42,2.49,2.05,2.86,1.81,3.09,2.7,2.37,3.48,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,216,Tunisia,,,53.11,37.58,23.18,24.12,57.47,89.06,92.75,78.44,1.73,4.44,6.12,9.01,23.73,47.96,8.22,4.08,5.09,17.17,36.98,8.44,3.07,4.55,3.42,3.49,1.87,3.18,2.62,3.14,3.53,2.34,3.89,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,90,Turkey,,,54.18,36.14,24.97,19.43,36.43,71.15,76.4,61.68,3.73,5.08,8.59,10.73,37.33,46.66,13.45,3.67,8.22,42.14,71.48,18.74,2.06,2.57,2.22,2.21,2.21,2.52,2.37,2.77,3.68,2.19,3.33,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,256,Uganda,,,86.69,80.54,20.65,77.09,70.27,81.09,87.29,81.95,10.67,21.96,31.29,27.71,49.81,33.49,32.22,30.46,26.29,13.12,28.78,5.07,2.22,2.56,1.78,2.02,1.93,3.02,1.95,2.97,3.43,2.52,3.15,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44,United Kingdom,,,51.82,29.24,30.34,5.1,34.24,50.98,76.71,52.19,3.23,3.28,6.42,6.37,10.6,43.1,8.44,4.43,3.22,21.4,29.93,22.7,2.48,2.56,2.5,2.6,2,2.6,2.49,3.15,3.06,2.87,4,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1,United States,,,59.52,34.79,28.49,7.33,28.77,65.44,75.85,67.84,4.86,2.76,7.59,7.68,36.58,51.45,8.18,7.01,5.99,29.45,31.98,12.01,2.24,2.61,2.22,2.71,1.96,2.7,2.29,3.18,2.87,2.63,3.56,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,598,Uruguay,,,73.3,52.05,27.69,31.85,43.69,64.77,61.83,43.33,7.79,4.08,11.68,7.24,26.01,53.51,15,8.69,7.89,33.74,52.07,20.08,2.13,2.37,2.5,3.15,1.7,3.29,2.78,3.12,1.91,2.63,4.17,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,678,Vanuatu,,,79.56,73.58,46.95,50.51,85.12,55.58,77.61,34.33,32.34,27.14,52.11,23.18,37.79,23.6,58.55,45.42,18.09,3.74,43.55,7,1.45,1.88,2.03,1.96,2.11,2.56,1.9,2.16,2.91,2.13,2.28,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,970,West Bank & Gaza Strip,,,57.01,43.99,40.05,28.25,52.71,85.33,83.49,62.54,8.18,2.28,10.37,2.04,32.03,33.14,13.62,6.95,3.33,18.13,64.27,16.47,2.55,2.59,2.84,2.11,1.89,2.53,2.58,3.28,3.17,2.36,3.55,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,260,Zambia,,,77.51,81.36,12.75,67.07,70.71,69.91,71.81,72.45,17.31,17.03,32.63,9.56,32.15,41.15,35.35,29.88,18.77,12.77,26.61,3.97,2.16,2.64,2.64,2.68,2.28,2.99,1.94,3.04,3.08,3.07,3.03,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,213,Algeria,,,52.06,48.42,30.89,22.26,58.8,57.32,58.17,39.15,11.27,5.64,16.68,4.67,18.5,51.09,19.94,13.37,7.32,24.65,52.81,13.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,54,Argentina,,,65.11,43.97,36.62,14.21,33.72,67.88,75.71,79.61,6.12,9.28,14.68,13.53,46.69,37.42,17.96,11.43,3.04,25.83,77.06,5.53,2.09,1.75,1.81,2.22,1.93,3.37,2.42,3.06,2.88,2.54,3.78,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,32,Belgium,,,36.65,14.54,27.66,5.23,29.08,45.63,49.37,32.94,1.96,1.57,3.51,2.51,9.08,54.76,4.48,2.53,2.34,24.54,41.61,43.32,3.15,3.28,2.61,3.3,2.11,3.08,3.13,3.47,2.59,3.36,4.07,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,387,Bosnia and Herzegovina,,,56.97,34.98,32.11,16.6,36.74,73.22,57.17,50.67,3.14,1.29,4.43,3.88,38.91,20.37,5.87,2.97,1.6,15.35,21.54,25.62,2.03,1.81,1.7,1.9,2,2.36,1.72,2.68,3.36,1.92,3.06,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,55,Brazil,,,52.85,46.98,30.71,20.65,38.87,80.97,80.16,76.76,5.78,9.75,15.32,11.84,38.7,47.66,14.77,15.85,0.88,13.01,22.45,3,2.38,2.02,1.47,2.42,1.52,2.27,2.13,2.65,3.61,2.18,3.3,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,56,Chile,,,65.29,52.11,23.19,34.94,49.68,86.83,69.73,46.73,9.47,5.69,14.79,6.77,25.2,42.15,17,12.64,10.65,36.41,89.63,10.47,2.52,2.89,2.5,2.75,1.57,2.75,2.32,2.47,2.54,2.4,4.09,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,86,China,,,35.23,25.32,32.07,22.58,57.25,66.12,77.49,78.53,7.4,11.78,18.84,17.16,47.96,29.43,21.1,16.47,6.61,25.88,61.28,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,57,Colombia,,,64.81,50.32,29.74,57.21,35.41,90.45,74.45,81.44,15.53,7.57,22.57,12.92,34.31,44.52,25.21,19.89,3.79,49.14,56.37,13.66,2.11,2.4,2.21,2.85,1.94,3.1,2.18,2.54,2.5,2.31,3.5,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,385,Croatia,,,59.1,37,35.13,7.9,43.25,68.19,48.98,53.04,3.46,2.23,5.58,4.84,37.31,38.94,8.38,2.83,3.1,31.42,22.94,33.23,2.41,2.33,1.9,2.72,2.07,2.92,2.26,2.91,3.51,2.14,3.67,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,45,Denmark,,,35.35,33.85,37.15,2.6,42.5,46.92,75.08,25.5,1.65,2.03,3.64,4.69,7.1,55.64,4.75,2.52,2.23,27.65,55.26,28.91,2.61,3.12,3.05,3.41,2.93,2.8,2.71,3.35,2.31,2.92,4.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,809,Dominican Republic,,,78.17,49.51,27.06,25.01,51.52,91.83,87.55,60.76,8.8,9.23,17.53,11.35,34.02,26.41,20.08,14.88,5.83,27.21,38.69,9.82,1.81,1.87,2.78,2.28,1.6,3,1.77,2.78,2.62,2.27,3.75,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,593,Ecuador,,,72.95,44.24,34.54,31,37,78.02,72.52,55.36,6.33,9.72,15.82,16.09,32.37,42.59,16.07,15.58,2.77,11.93,14.91,13.77,1.94,2.35,2.06,2.08,1.6,2.99,1.89,2.84,2.42,2.1,3.11,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,358,Finland,,,35.07,39.66,25.94,4.21,50.43,44.92,88.32,67.71,2.92,2.3,5.17,8.51,19.25,61.95,6.17,4.15,2.2,20.22,44.31,7.79,2.75,3.26,3.16,2.79,2.32,2.77,2.72,3.18,3.13,2.68,4.17,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,33,France,,,27.11,24.12,46.61,15.89,36.42,65.14,69.51,49.57,3.12,1.43,4.35,3.21,13.57,67.25,6.71,1.99,3.82,34.08,57.38,23.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,49,Germany,,,39.74,22.18,37.19,5.27,31.12,53.63,74.8,49.68,2.23,2.07,4.1,5.15,31.4,42.59,4.52,3.66,1.54,22.56,35.81,17.53,2.69,2.96,2.64,3.48,1.98,2.67,2.72,3.39,2.68,2.83,3.98,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,30,Greece,,,58.06,26.48,44.58,14.6,44,65.63,68.22,31.52,4.48,4.69,8.79,15.12,26.24,47.22,11.56,5.99,2.32,4.88,52.63,14.84,2.28,2.17,2.02,2.3,1.65,2.44,2.12,2.87,2.73,2.37,3.45,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,502,Guatemala,,,61.32,54.9,32.63,10.34,50.55,76.97,66.9,65.78,12.1,8.54,19.2,4.23,25.02,31.73,20.6,17.96,7.14,5.39,43.15,1.62,2.01,1.73,2.24,1.78,1.95,3.12,1.98,3.15,2.24,2.41,3.95,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,852,Hong Kong,,,18.87,14.4,36.73,7.28,28.47,44.83,55.18,66.15,1.63,2.22,3.64,2.93,18.58,48.56,5.2,2.19,2.58,49.26,74.25,21.78,2.93,2.05,4.14,2.83,2.25,3.17,2.49,3.79,3.71,2.88,4.61,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,36,Hungary,,,40.86,2.85,33.26,13.05,31.69,42.27,72.24,31.8,5.45,3.68,9.13,6.7,24.49,44.84,11.99,6.35,4.73,32.59,30.66,17.49,2.31,1.65,1.71,2.32,2,3.17,2.33,3.31,3.14,2.5,3.72,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,354,Iceland,,,49.84,44.39,36.06,14.96,61.66,51.03,61.93,71.53,7.55,4.25,11.45,8.91,10.18,57.5,14.82,7.98,6.66,39.1,55.38,26.79,2.05,2.85,3.63,3.24,2.14,3.76,2.98,3.19,3.56,3.1,4.55,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,98,Iran,,,57.92,30.81,32.12,22.29,48.29,56.25,78.01,60.89,8.27,4.12,12.08,6.48,34.91,35.48,16.22,6.48,4.06,24.71,53.45,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,972,Israel,,,38.27,28.99,37.27,13.62,39.29,61.4,73.24,50.37,3.43,2.72,6.07,4.27,24.82,48.4,8.01,4.17,3.53,37.47,48.85,27.27,2.99,2.09,2.02,2.71,2.26,3.28,2.91,3.58,2.66,2.75,3.8,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,39,Italy,,,41.19,24.73,39.17,4.46,29.86,71.65,69.17,44.32,1.83,1.89,3.72,5.82,14.42,56.63,5.57,1.82,1.79,16.13,35.89,10.67,2.16,2.18,1.7,2.4,1.79,2.99,2.34,2.6,3.03,2.37,2.87,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,876,Jamaica,,,77.07,42.33,24.11,28.63,51.25,75.96,77.1,73.65,13,10.6,22.73,16.31,33.24,45.34,26.16,19.41,8.37,13.66,21.04,11.26,2.23,2.19,2.08,2.6,2.03,2.81,1.86,2.78,2.79,2.65,3.58,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,81,Japan,,,13.78,8,50.46,3.01,21.13,28.11,49.59,61.23,1.92,1.34,3.26,7.84,29.56,62.36,4.96,1.53,1.65,31.8,48.05,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,962,Jordan,,,56.94,43.8,38.79,24.91,42.36,80.64,84.01,69.63,5.89,4.91,10.24,5.28,28.22,35.31,15.79,4.52,2.16,29.32,44.58,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,82,Korea,,,52.77,12.78,23.3,11.39,50.35,64.71,64.93,53.07,2.68,4.38,7.01,11.82,44.6,37.42,10.44,3.46,3.18,26.78,53.01,11.51,2.45,3.08,2.65,3,2.03,2.47,2.53,2.4,4.25,2.58,3.99,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,371,Latvia,,,49.6,17.89,39.65,9.8,46.31,58.59,65.56,50.52,5.31,5.4,10.51,9,31.77,53.67,13.72,7.51,6.7,27.49,36.88,22.34,2.18,2.08,2.4,2.32,2.3,2.8,2.19,3.39,2.79,3.08,3.94,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,961,Lebanon,,,76.76,54.31,21.41,22.41,45.44,85.05,78.84,65.27,6.71,8.82,14.98,16,17.77,59.59,20.18,10.2,1.96,24.92,37.06,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,60,Malaysia,,,33.67,44.6,65.32,5.06,61.57,58.89,70.9,79.98,1.71,2.7,4.41,4.31,25.1,44.24,5.12,3.7,2.07,11.59,34.54,9.16,3.3,2.93,2.66,2.99,2.55,3.53,2.86,3.35,3.78,2.74,3.94,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,212,Morocco,,,74.5,48.67,28.68,28.94,48.79,80.09,84.25,73.49,6.88,9.38,15.74,15.25,25.3,56.54,19.89,11.78,0.54,25.57,17.17,18.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,31,Netherlands,,,47.49,36.16,28.71,5.46,33.56,83.6,67.25,63.71,3.13,4.06,7.19,8.06,10.38,57.38,8.46,5.89,1.85,23.25,41.38,14.66,2.61,2.41,2.75,2.81,2.37,3,2.39,3.36,2.71,2.96,3.89,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,47,Norway,,,44.07,48.84,24.6,7.69,41.45,62.75,69.31,66.63,5.04,3.92,8.53,8.28,9.09,74.29,12.48,4.48,6.15,25.43,49.45,17.65,2.63,2.45,2.64,2.99,2.48,2.96,2.82,3.49,2.53,2.5,4.12,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,507,Panama,,,62.43,44.62,26.12,10.54,38.56,73.67,67.41,50.28,6.22,3.51,9.59,4.22,23.63,58.64,10.96,8.21,2.43,18.74,28.47,7.88,2.34,2.65,3.16,2.86,1.63,2.76,2.27,3.01,2.73,2.57,3.93,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,51,Peru,,,74.1,60.98,32.13,32.03,58.83,87.64,75.13,84.99,16.15,5.09,20.93,7.45,27.89,42.44,23.58,18.37,7.86,20.44,78.44,14.85,2.54,2.5,2.18,2.43,2.02,3.04,1.98,2.72,2.29,2.69,3.41,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,40,Romania,,,27.33,13.8,52.84,6.25,35.47,57.55,67.19,47.41,2.79,2.3,5.02,3.38,34.06,31.37,6.91,3.17,1.92,13.78,39.4,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,Russia,,,23.67,17.11,51.77,2.39,31.6,60.07,63.1,41.52,1.77,2.29,3.88,2.28,28.87,36.89,4.58,3.23,1.47,30.58,41.54,9.52,1.78,2.35,2.08,1.99,2.21,2.64,2.09,3.04,3.03,2.26,3.18,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,966,Saudi Arabia,,,72.51,69.48,48.94,34.03,36.92,79.96,89.32,78.02,2.94,1.92,4.66,4.06,11.76,63.02,7.93,0.71,3.79,79.73,71.93,12.45,3.01,2.71,2.7,1.97,1.47,2.35,1.99,2.79,3.2,2.77,3.77,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,381,Serbia,,,72.29,29.33,27.96,22.2,50.29,68.89,56.22,55.77,2.22,2.79,4.9,10.12,41.41,46.05,7,2.8,4.33,17.76,42.52,8.92,2.14,2.53,1.95,2.54,2.13,3.22,2.48,3.07,3.09,1.85,2.77,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,755,Shen Zhen,,,,,,,,,,,,,,,,,,,,,,,2.68,3.09,3.62,2.9,2.64,3.18,3.12,3.01,3.9,3.14,4.3,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,386,Slovenia,,,52.03,29.13,29.68,9.7,54.88,55.75,77.59,57.22,3.22,2.14,5.36,5.65,9.6,69.14,8.03,2.56,2.82,31.58,48.85,29.43,2.64,2.52,2.32,2.74,2.32,2.87,2.57,3.06,2.97,2.41,3.87,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,27,South Africa,,,35.47,35.39,30.67,10.88,39.77,63.67,64.02,63.93,3.58,2.48,5.92,1.42,32.66,38.02,7.15,4.67,1.92,25.07,57.45,34.67,2.41,2.78,2.26,2.13,2.18,2.86,2.04,2.91,2.76,2.45,3.15,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,34,Spain,,,47.53,15.99,45.43,4.33,30.3,62.98,54.83,37.02,2.32,2.84,5.1,6.4,15.75,41.16,6.29,3.88,3.03,16.94,36.67,12.83,2.2,2.69,2.34,3.06,1.73,2.65,2.42,3.06,2.5,2.68,3.67,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,41,Switzerland,,,48.94,35.09,28.57,7.24,40.95,65.71,83.81,56.58,4.29,3.47,7.72,8.36,6.59,67.44,8.86,6.56,4.65,30.98,45.97,16.18,3.24,3.16,3.21,3.45,2.51,3.43,3.49,3.83,1.84,3.19,4.65,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,963,Syria,,,61.85,54.2,18.14,54.02,30.87,88.82,89.48,55.25,3.4,5.11,8.46,6.71,36.87,43.49,13.64,3.12,5.59,40.52,43.4,18.1,2.24,2.05,1.97,1.66,1.56,2.21,1.82,2.97,3.08,2.43,3.08,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,676,Tonga,,,53,56.17,64.75,5.69,65.83,90.57,51.82,79.85,6.45,11.12,17.39,2.26,33.07,38.79,16.15,18.61,2.94,28.15,52.46,33.16,2.18,2.47,2.31,2.14,2.43,2.77,1.99,2.61,3.08,2.25,3.01,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,216,Tunisia,,,40.26,14.88,33.74,53.55,36.64,87.04,93.94,70.45,2.21,7.22,9.43,10.18,20.01,56.64,13.74,5.08,5.87,15.5,25.12,4,2.94,4.32,3.3,3.39,1.79,3.03,2.62,3.17,3.35,2.43,3.86,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,256,Uganda,,,84.78,73.78,28.77,58.38,63.75,81.32,84.75,74.58,12.4,22.73,33.67,21.95,44.79,45.13,37.84,29.97,18.58,13.14,15.8,2.5,2.43,2.53,1.94,2.33,2.1,3.18,2.01,3.19,3.79,2.57,3.13,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,44,UK,,,47.02,24.04,31.65,4.32,23.56,47.52,73.47,44.46,2.68,3.2,5.74,6.07,16.99,43.25,7.77,3.66,1.13,24.28,36.37,20.24,2.56,2.76,2.16,2.74,1.75,2.22,2.29,3.05,2.65,2.8,3.54,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
